Name,Address,Direction,Status,Duration,Date
Aditi,+ABC9645756400,Incoming,Missed,00:00,9/9/2022 (11:52:43 PM)
Aditi,+ABC9645756400,Outgoing,Unanswered,00:00,9/9/2022 (11:56:39 PM)
Aditi,+ABC9645756400,Outgoing,Answered,06:30,9/9/2022 (11:56:44 PM)
Aditi,+ABC9645756400,Incoming,Answered,01:27,9/10/2022 (12:06:43 AM)
Aditi,+ABC9645756400,Incoming,Missed,00:00,10/7/2022 (7:29:21 PM)
Aditi,+ABC9645756400,Outgoing,Answered,01:22,10/7/2022 (7:42:16 PM)
Aditi,+ABC8626651381,Outgoing,Unanswered,00:00,10/8/2022 (8:24:09 PM)
Aditi,+ABC9645756400,Incoming,Answered,00:33,10/8/2022 (11:24:41 PM)
Aditi,+ABC8626651381,Outgoing,Answered,00:14,10/9/2022 (9:42:51 AM)
Aditi,+ABC9645756400,Incoming,Missed,00:00,10/10/2022 (3:08:15 PM)
Aditi,+ABC9645756400,Incoming,Answered,00:08,10/10/2022 (3:09:18 PM)
Aditi,+ABC9645756400,Incoming,Answered,02:03,10/11/2022 (10:57:09 PM)
Aditi,+ABC9645756400,Outgoing,Answered,05:37,10/11/2022 (10:59:20 PM)
Aditi,+ABC8626651381,Outgoing,Answered,02:26,12/16/2022 (9:55:52 AM)
Aditi,+ABC9645756400,Incoming,Answered,03:18,12/26/2022 (10:55:20 PM)
Aditi,+ABC9645756400,Incoming,Answered,04:16,12/26/2022 (11:19:34 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,5/2/2022 (2:12:37 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,5/2/2022 (2:13:25 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,5/2/2022 (2:45:52 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/6/2022 (2:56:24 PM)
Advait,+ABC0129174165,Incoming,Answered,00:31,5/8/2022 (11:06:41 AM)
Advait,+ABC0129174165,Incoming,Missed,00:00,5/10/2022 (11:44:00 AM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/10/2022 (5:01:19 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/10/2022 (5:02:01 PM)
Advait,+ABC0129174165,Incoming,Answered,00:11,5/10/2022 (5:08:44 PM)
Advait,+ABC0129174165,Incoming,Answered,00:09,5/10/2022 (5:20:27 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:21,5/10/2022 (8:58:16 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/12/2022 (9:27:46 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/12/2022 (9:28:25 PM)
Advait,+ABC0129174165,Incoming,Answered,01:09,5/12/2022 (9:29:16 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,5/12/2022 (9:48:29 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:15,5/12/2022 (9:48:42 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:12,5/12/2022 (10:09:24 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/14/2022 (9:14:39 PM)
Advait,+ABC7268633677,Outgoing,Unanswered,00:00,5/14/2022 (9:15:17 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:17,5/16/2022 (11:33:31 AM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/16/2022 (6:39:56 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/16/2022 (10:34:54 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/16/2022 (10:35:14 PM)
Advait,+ABC7268633677,Outgoing,Unanswered,00:00,5/16/2022 (10:35:40 PM)
Advait,+ABC0129174165,Incoming,Call Rejected,,5/16/2022 (10:38:08 PM)
Advait,+ABC0129174165,Incoming,Answered,01:11,5/16/2022 (10:48:45 PM)
Advait,+ABC0129174165,Incoming,Answered,01:09,5/17/2022 (12:06:35 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:17,5/17/2022 (7:23:55 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:12,5/18/2022 (6:58:54 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,5/19/2022 (1:15:01 PM)
Advait,+ABC0129174165,Incoming,Answered,00:43,5/19/2022 (1:56:27 PM)
Advait,+ABC0129174165,Incoming,Answered,00:09,5/19/2022 (1:57:57 PM)
Advait,+ABC0129174165,Incoming,Answered,00:06,5/19/2022 (2:13:24 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:24,5/19/2022 (4:00:31 PM)
Advait,+ABC0129174165,Incoming,Answered,01:06,5/19/2022 (4:33:03 PM)
Advait,+ABC0129174165,Incoming,Answered,00:08,5/19/2022 (6:05:26 PM)
Advait,+ABC0129174165,Incoming,Call Rejected,,5/20/2022 (11:01:44 AM)
Advait,+ABC2580558389,Outgoing,Answered,00:42,5/23/2022 (8:17:49 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:08,5/29/2022 (5:42:58 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:46,5/29/2022 (5:46:45 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:34,5/29/2022 (5:51:02 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,5/31/2022 (12:26:16 PM)
Advait,+ABC0129174165,Incoming,Answered,00:16,6/16/2022 (11:13:57 AM)
Advait,+ABC0129174165,Incoming,Answered,00:12,6/16/2022 (11:16:19 AM)
Advait,+ABC0129174165,Incoming,Answered,10:19,6/17/2022 (9:37:16 PM)
Advait,+ABC0129174165,Incoming,Answered,01:54,6/17/2022 (9:48:13 PM)
Advait,+ABC0129174165,Outgoing,Answered,02:50,6/17/2022 (10:17:27 PM)
Advait,+ABC0129174165,Incoming,Answered,00:15,6/19/2022 (6:34:24 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:36,7/3/2022 (3:45:32 PM)
Advait,+ABC2580558389,Outgoing,Answered,03:40,7/3/2022 (9:58:49 PM)
Advait,+ABC0129174165,Incoming,Answered,00:10,7/5/2022 (1:08:32 PM)
Advait,+ABC0129174165,Incoming,Answered,00:25,7/5/2022 (2:03:24 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,7/5/2022 (2:05:43 PM)
Advait,+ABC0129174165,Incoming,Answered,00:16,7/5/2022 (2:10:53 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/8/2022 (6:09:53 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/8/2022 (6:10:28 PM)
Advait,+ABC0129174165,Incoming,Answered,02:19,7/8/2022 (6:16:22 PM)
Advait,+ABC0129174165,Outgoing,Answered,02:13,7/8/2022 (8:40:56 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,7/9/2022 (8:43:32 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,7/10/2022 (1:54:09 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/14/2022 (9:45:42 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/14/2022 (9:45:57 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/14/2022 (9:46:17 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/14/2022 (9:46:29 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/15/2022 (6:46:10 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/15/2022 (6:46:53 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/15/2022 (6:47:28 PM)
Advait,+ABC0129174165,Incoming,Answered,00:29,7/15/2022 (6:53:08 PM)
Advait,+ABC0129174165,Incoming,Answered,00:29,7/15/2022 (8:00:38 PM)
Advait,+ABC0129174165,Incoming,Answered,00:09,7/15/2022 (8:01:33 PM)
Advait,+ABC0129174165,Incoming,Answered,00:20,7/15/2022 (8:02:05 PM)
Advait,+ABC0129174165,Incoming,Answered,00:15,7/15/2022 (9:08:22 PM)
Advait,+ABC0129174165,Incoming,Answered,00:12,7/15/2022 (9:09:03 PM)
Advait,+ABC0129174165,Incoming,Answered,01:16,7/15/2022 (10:14:36 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,7/18/2022 (4:40:19 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:36,7/20/2022 (12:05:20 AM)
Advait,+ABC0129174165,Incoming,Answered,00:15,8/1/2022 (5:42:20 PM)
Advait,+ABC0129174165,Incoming,Answered,00:38,8/3/2022 (9:40:46 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:34,8/3/2022 (9:49:59 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:08,8/3/2022 (10:57:39 AM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,8/4/2022 (8:16:18 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,8/6/2022 (10:57:56 AM)
Advait,+ABC2580558389,Outgoing,Answered,10:09,8/8/2022 (7:42:08 PM)
Advait,+ABC2580558389,Outgoing,Answered,04:40,8/11/2022 (9:48:35 AM)
Advait,+ABC8828694371,Incoming,Answered,01:21,8/11/2022 (12:54:13 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,8/12/2022 (3:26:03 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,8/12/2022 (3:26:37 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:46,8/15/2022 (7:35:41 PM)
Advait,+ABC8828694371,Incoming,Answered,00:46,8/15/2022 (8:53:53 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,8/16/2022 (2:43:38 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:31,8/16/2022 (2:43:55 PM)
Advait,+ABC8828694371,Incoming,Answered,00:18,8/16/2022 (2:50:53 PM)
Advait,+ABC0129174165,Incoming,Answered,00:26,8/20/2022 (11:08:36 AM)
Advait,+ABC0129174165,Incoming,Missed,00:00,8/20/2022 (2:48:25 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,8/20/2022 (2:50:35 PM)
Advait,+ABC0129174165,Incoming,Answered,01:13,8/21/2022 (8:02:07 PM)
Advait,+ABC8828694371,Incoming,Missed,00:00,8/24/2022 (10:14:12 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:18,8/26/2022 (11:17:43 PM)
Advait,+ABC0129174165,Incoming,Answered,00:20,8/29/2022 (3:08:53 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,8/29/2022 (3:11:48 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:13,9/4/2022 (10:59:30 AM)
Advait,+ABC2580558389,Outgoing,Answered,00:35,9/6/2022 (9:57:39 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:18,9/6/2022 (11:10:01 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,9/11/2022 (10:20:46 PM)
Advait,+ABC0129174165,Incoming,Call Rejected,,9/11/2022 (10:38:03 PM)
Advait,+ABC0129174165,Outgoing,Answered,01:25,9/11/2022 (10:38:14 PM)
Advait,+ABC0129174165,Incoming,Answered,00:12,9/21/2022 (11:03:31 AM)
Advait,+ABC2580558389,Outgoing,Answered,08:21,9/24/2022 (9:40:39 PM)
Advait,+ABC2580558389,Outgoing,Answered,05:52,9/25/2022 (7:37:57 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:24,9/25/2022 (7:45:58 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:21,9/27/2022 (7:38:56 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,9/30/2022 (9:30:09 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,9/30/2022 (9:30:54 PM)
Advait,+ABC7268633677,Outgoing,Answered,01:44,9/30/2022 (9:31:16 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/2/2022 (7:59:28 PM)
Advait,+ABC2580558389,Outgoing,Answered,02:57,10/3/2022 (9:40:44 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,10/5/2022 (6:23:48 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,10/5/2022 (8:25:33 PM)
Advait,+ABC0129174165,Incoming,Answered,02:45,10/5/2022 (8:26:41 PM)
Advait,+ABC2580558389,Outgoing,Answered,02:46,10/5/2022 (10:40:07 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:13,10/6/2022 (11:43:52 AM)
Advait,+ABC0129174165,Incoming,Answered,00:32,10/6/2022 (11:47:34 AM)
Advait,+ABC0129174165,Incoming,Answered,02:12,10/6/2022 (11:01:35 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:16,10/7/2022 (7:11:44 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:05,10/7/2022 (9:47:53 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/8/2022 (10:37:14 AM)
Advait,+ABC2580558389,Outgoing,Answered,00:19,10/8/2022 (4:03:31 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:28,10/8/2022 (4:50:18 PM)
Advait,+ABC0129174165,Incoming,Answered,00:09,10/8/2022 (7:40:18 PM)
Advait,+ABC0129174165,Incoming,Answered,00:07,10/12/2022 (9:45:52 AM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,10/12/2022 (6:59:21 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,10/12/2022 (7:13:22 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,10/12/2022 (7:16:36 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:54,10/12/2022 (7:33:39 PM)
Advait,+ABC0129174165,Incoming,Answered,00:51,10/13/2022 (9:34:08 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:57,10/13/2022 (9:41:39 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:53,10/13/2022 (9:44:28 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:09,10/13/2022 (12:55:12 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,10/13/2022 (4:21:42 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:18,10/13/2022 (4:43:31 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:02,10/13/2022 (5:57:02 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:05,10/13/2022 (5:57:12 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,10/13/2022 (5:57:43 PM)
Advait,+ABC0129174165,Incoming,Answered,00:25,10/13/2022 (5:57:54 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,10/13/2022 (6:05:09 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,10/13/2022 (6:05:23 PM)
Advait,+ABC0129174165,Incoming,Answered,00:14,10/13/2022 (6:06:35 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/14/2022 (8:35:22 AM)
Advait,+ABC2580558389,Outgoing,Answered,00:22,10/14/2022 (8:37:58 AM)
Advait,+ABC2580558389,Outgoing,Answered,00:24,10/14/2022 (8:40:43 AM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/14/2022 (8:41:55 AM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/14/2022 (8:42:19 AM)
Advait,+ABC8828694371,Outgoing,Answered,00:16,10/14/2022 (8:42:36 AM)
Advait,+ABC8828694371,Outgoing,Answered,00:13,10/14/2022 (9:09:35 AM)
Advait,+ABC0129174165,Incoming,Answered,00:21,10/14/2022 (9:16:12 AM)
Advait,+ABC0129174165,Incoming,Answered,00:16,10/14/2022 (9:21:31 AM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,10/14/2022 (9:34:39 AM)
Advait,+ABC0129174165,Incoming,Answered,00:28,10/14/2022 (9:46:58 AM)
Advait,+ABC0129174165,Incoming,Missed,00:00,10/14/2022 (9:54:05 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:16,10/14/2022 (9:55:00 AM)
Advait,+ABC0129174165,Incoming,Answered,00:11,10/14/2022 (11:14:24 AM)
Advait,+ABC2580558389,Outgoing,Answered,05:12,10/16/2022 (1:13:42 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/17/2022 (9:09:57 PM)
Advait,+ABC2580558389,Outgoing,Answered,04:54,10/17/2022 (9:10:08 PM)
Advait,+ABC0129174165,Incoming,Answered,00:14,10/18/2022 (10:21:39 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:07,10/18/2022 (10:22:12 AM)
Advait,+ABC0129174165,Incoming,Answered,01:04,10/18/2022 (11:35:06 AM)
Advait,+ABC2580558389,Outgoing,Answered,01:50,10/20/2022 (10:57:43 PM)
Advait,+ABC0129174165,Incoming,Answered,00:21,10/21/2022 (1:19:03 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:35,10/21/2022 (2:46:48 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,10/21/2022 (3:36:09 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/21/2022 (5:22:24 PM)
Advait,+ABC2580558389,Outgoing,Answered,09:40,10/21/2022 (6:07:23 PM)
Advait,+ABC8828694371,Incoming,Answered,00:31,10/21/2022 (9:26:48 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/24/2022 (9:25:26 PM)
Advait,+ABC2580558389,Outgoing,Answered,10:25,10/24/2022 (9:26:48 PM)
Advait,+ABC2580558389,Outgoing,Answered,16:45,10/25/2022 (7:22:39 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:31,10/25/2022 (7:50:47 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:43,10/25/2022 (8:06:15 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/27/2022 (9:14:16 PM)
Advait,+ABC0129174165,Incoming,Answered,04:04,10/27/2022 (9:25:59 PM)
Advait,+ABC2580558389,Outgoing,Answered,04:38,10/30/2022 (9:37:56 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,10/31/2022 (9:08:48 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/1/2022 (9:15:15 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/1/2022 (9:15:20 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/2/2022 (8:46:35 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:31,11/2/2022 (9:56:18 PM)
Advait,+ABC2580558389,Outgoing,Answered,05:29,11/2/2022 (10:01:09 PM)
Advait,+ABC2580558389,Outgoing,Answered,03:20,11/5/2022 (11:04:53 AM)
Advait,+ABC0129174165,Incoming,Answered,00:18,11/7/2022 (12:55:23 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:41,11/7/2022 (2:28:12 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:32,11/7/2022 (2:49:13 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,11/7/2022 (2:50:14 PM)
Advait,+ABC0129174165,Outgoing,Answered,01:55,11/7/2022 (2:51:36 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/8/2022 (6:38:51 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/8/2022 (6:42:05 PM)
Advait,+ABC0129174165,Incoming,Answered,09:12,11/8/2022 (7:02:29 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:22,11/8/2022 (9:14:33 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/11/2022 (6:23:17 PM)
Advait,+ABC0129174165,Incoming,Answered,09:39,11/11/2022 (6:31:46 PM)
Advait,+ABC2580558389,Outgoing,Answered,04:43,11/13/2022 (6:20:26 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/14/2022 (6:42:59 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/14/2022 (9:56:09 PM)
Advait,+ABC2580558389,Outgoing,Answered,08:31,11/14/2022 (10:09:27 PM)
Advait,+ABC2580558389,Outgoing,Answered,04:33,11/15/2022 (9:48:12 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:27,11/17/2022 (12:40:41 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:49,11/18/2022 (10:27:58 AM)
Advait,+ABC2580558389,Outgoing,Answered,01:21,11/19/2022 (10:59:45 AM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/19/2022 (12:17:31 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/21/2022 (8:48:45 PM)
Advait,+ABC0129174165,Incoming,Answered,03:07,11/24/2022 (10:43:42 AM)
Advait,+ABC2580558389,Outgoing,Answered,00:15,11/26/2022 (11:38:56 AM)
Advait,+ABC2580558389,Outgoing,Answered,02:08,11/26/2022 (11:48:00 AM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,11/28/2022 (7:52:15 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:46,12/1/2022 (8:07:31 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,12/1/2022 (8:56:48 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:32,12/2/2022 (6:34:56 PM)
Advait,+ABC0129174165,Incoming,Answered,00:01,12/2/2022 (6:37:48 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,12/2/2022 (6:37:55 PM)
Advait,+ABC0129174165,Outgoing,Answered,01:26,12/2/2022 (6:38:07 PM)
Advait,+ABC0129174165,Incoming,Answered,02:00,12/2/2022 (6:49:06 PM)
Advait,+ABC0129174165,Incoming,Answered,00:41,12/2/2022 (6:54:12 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,12/2/2022 (8:37:30 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,12/2/2022 (8:43:33 PM)
Advait,+ABC0129174165,Outgoing,Unanswered,00:00,12/2/2022 (9:22:05 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,12/3/2022 (8:54:25 PM)
Advait,+ABC0129174165,Incoming,Answered,00:23,12/4/2022 (11:08:10 AM)
Advait,+ABC0129174165,Incoming,Missed,00:00,12/4/2022 (11:09:35 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:03,12/4/2022 (11:10:03 AM)
Advait,+ABC0129174165,Incoming,Answered,00:39,12/4/2022 (11:13:39 AM)
Advait,+ABC0129174165,Outgoing,Answered,00:25,12/4/2022 (11:16:09 AM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,12/5/2022 (9:28:57 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:12,12/6/2022 (8:55:57 PM)
Advait,+ABC0129174165,Incoming,Answered,00:12,12/6/2022 (9:09:38 PM)
Advait,+ABC2580558389,Outgoing,Answered,06:58,12/6/2022 (10:18:28 PM)
Advait,+ABC0129174165,Incoming,Missed,00:00,12/6/2022 (10:18:33 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:21,12/6/2022 (11:18:44 PM)
Advait,+ABC0129174165,Outgoing,Answered,00:02,12/6/2022 (11:19:18 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,12/6/2022 (11:19:40 PM)
Advait,+ABC0129174165,Incoming,Answered,00:35,12/6/2022 (11:20:50 PM)
Advait,+ABC0129174165,Outgoing,Answered,01:00,12/6/2022 (11:28:34 PM)
Advait,+ABC0129174165,Incoming,Answered,00:20,12/7/2022 (11:34:50 AM)
Advait,+ABC2580558389,Outgoing,Answered,00:27,12/7/2022 (10:42:55 PM)
Advait,+ABC2580558389,Outgoing,Answered,02:45,12/7/2022 (10:56:54 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:36,12/7/2022 (11:05:14 PM)
Advait,+ABC2580558389,Outgoing,Answered,04:51,12/8/2022 (9:45:15 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:41,12/8/2022 (9:50:26 PM)
Advait,+ABC8828694371,Incoming,Missed,00:00,12/16/2022 (10:15:27 PM)
Advait,+ABC2580558389,Outgoing,Answered,04:04,12/19/2022 (10:55:49 PM)
Advait,+ABC2580558389,Outgoing,Answered,01:55,12/19/2022 (11:08:54 PM)
Advait,+ABC2580558389,Outgoing,Answered,00:16,12/19/2022 (11:12:17 PM)
Advait,+ABC2580558389,Outgoing,Unanswered,00:00,12/19/2022 (11:12:55 PM)
